year,month,day,num_article,words,text_for_tfidf,Cluster_ID,Theme,CP1,CP2,CP3
2025,8,28,2,"['mémoire', 'sélectif', 'zakharova', 'alerte', 'montée', 'sentiment', 'europe', 'situation', 'collectif', 'holocauste', 'ue', 'conséquence', 'politique', 'délibéré', 'fragmentation', 'histoire', 'constater', 'diplomatie', 'russe', 'reconnaissance', 'inconditionnel', 'rôle', 'libérateur', 'armée', 'rouge', 'mettre', 'fin', 'génocide', 'victime', 'vouer', 'disparaître', 'dénoncer', 'contexte', 'réaction', 'hystérique', 'pari', 'lettre', 'ambassadeur', 'emmanuel', 'exprimer', 'profonde', 'inquiétude', 'face', 'antisémitisme', 'france', 'occident', 'dissocier', 'tragédie', 'juif', 'global', 'perpétrer', 'iiiᵉ', 'reich', 'pointe', 'mme', 'soviétique', 'exclure', 'commémoration', 'janvier', 'auschwitz', 'pire', 'pays', 'laisser', 'faire', 'réhabilitation', 'bourreau', 'profanation', 'tombe', 'estonie', 'déplorer', 'tenir', 'souligner', 'préserver', 'intégralité']",mémoire sélectif zakharova alerte montée sentiment europe situation collectif holocauste ue conséquence politique délibéré fragmentation histoire constater diplomatie russe reconnaissance inconditionnel rôle libérateur armée rouge mettre fin génocide victime vouer disparaître dénoncer contexte réaction hystérique pari lettre ambassadeur emmanuel exprimer profonde inquiétude face antisémitisme france occident dissocier tragédie juif global perpétrer iiiᵉ reich pointe mme soviétique exclure commémoration janvier auschwitz pire pays laisser faire réhabilitation bourreau profanation tombe estonie déplorer tenir souligner préserver intégralité,1,Politique Française Générale,-0.0331153228704239,0.043419177028595386,-0.062341956944756104
2025,8,27,1,"['principal', 'événement', 'monde', 'soir', 'août', 'russe', 'chinois', 'mener', 'patrouille', 'conjoint', 'région', 'asie', 'pacifique', 'personne', 'tireur', 'présumer', 'trouver', 'mort', 'blesser', 'fusillade', 'école', 'minneapolis', 'usa', 'ministère', 'algérien', 'affaire', 'étranger', 'convoquer', 'chargé', 'ambassade', 'france', 'cause', 'communiqué', 'publier', 'mission', 'français', 'accréditation', 'agent', 'zambie', 'lancer', 'plan', 'panafricain', 'choléra', 'obtenir', 'réduction', 'mortalité', 'éradication', 'maladie', 'pays', 'niger', 'décider', 'restreindre', 'lieu', 'délivrance', 'visa', 'europe', 'réciprocité']",principal événement monde soir août russe chinois mener patrouille conjoint région asie pacifique personne tireur présumer trouver mort blesser fusillade école minneapolis usa ministère algérien affaire étranger convoquer chargé ambassade france cause communiqué publier mission français accréditation agent zambie lancer plan panafricain choléra obtenir réduction mortalité éradication maladie pays niger décider restreindre lieu délivrance visa europe réciprocité,5,Grandes Relations Diplomatiques,0.18265694056403112,0.059180644990237855,0.19697074845275295
2025,8,27,2,"['ridiculiser', 'monde', 'entier', 'france', 'terme', 'analyste', 'français', 'paul', 'antoine', 'exprimer', 'sputnik', 'afrique', 'commenter', 'résultat', 'sondage', 'indiquer', 'favorable', 'nouveau', 'dissolution', 'assemblée', 'national', 'rappeler', 'mécontentement', 'emmanuel', 'expliquer', 'facteur', 'conséquence', 'sanction', 'imposer', 'russie', 'prendre', 'boomerang', 'dernier', 'année', 'hausse', 'prix', 'gaz', 'pétrole', 'perte', 'prestige', 'scène', 'international', 'politique', 'migratoire', 'immigration', 'degré', 'expert', 'priorité', 'citoyen', 'clair', 'occuper', 'ukraine', 'pays', 'préférer']",ridiculiser monde entier france terme analyste français paul antoine exprimer sputnik afrique commenter résultat sondage indiquer favorable nouveau dissolution assemblée national rappeler mécontentement emmanuel expliquer facteur conséquence sanction imposer russie prendre boomerang dernier année hausse prix gaz pétrole perte prestige scène international politique migratoire immigration degré expert priorité citoyen clair occuper ukraine pays préférer,1,Politique Française Générale,-0.06898494599447329,-0.05281670636529746,-0.018003504314915757
2025,8,27,3,"['nouveau', 'épisode', 'crise', 'pari', 'alger', 'chargé', 'affaire', 'ambassade', 'france', 'convoquer', 'cause', 'communiqué', 'publier', 'représentation', 'diplomatique', 'français', 'accréditation', 'agent', 'diplomatie', 'algérien', 'dénoncer', 'présentation', 'tendancieux', 'fait', 'imputer', 'responsabilité', 'consulaire', 'algérie', 'autorité', 'rappeler', 'refus', 'strict', 'application', 'principe', 'réciprocité', 'relation', 'reconnaître', 'souveraineté', 'marocain', 'sahara', 'occidental', 'marquer', 'expulsion', 'diplomate', 'fonctionnaire', 'part', 'gel', 'coopération', 'officiel']",nouveau épisode crise pari alger chargé affaire ambassade france convoquer cause communiqué publier représentation diplomatique français accréditation agent diplomatie algérien dénoncer présentation tendancieux fait imputer responsabilité consulaire algérie autorité rappeler refus strict application principe réciprocité relation reconnaître souveraineté marocain sahara occidental marquer expulsion diplomate fonctionnaire part gel coopération officiel,5,Grandes Relations Diplomatiques,-0.02364816232489775,0.09222091235701865,0.03465374749825046
2025,8,26,2,"['principal', 'événement', 'monde', 'soir', 'août', 'pays', 'occidental', 'envisager', 'créer', 'ligne', 'défense', 'cadre', 'règlement', 'conflit', 'ukraine', 'zone', 'démilitariser', 'patrouiller', 'force', 'maintien', 'paix', 'neutre', 'rapporter', 'financial', 'trump', 'déclarer', 'mesure', 'sérieux', 'cas', 'satisfait', 'rythme', 'ukrainien', 'russie', 'appeler', 'israël', 'prendre', 'urgent', 'empêcher', 'détérioration', 'situation', 'bande', 'gazer', 'france', 'restituer', 'madagascar', 'crâne', 'présumé', 'roi', 'toera', 'décapiter', 'troupe', 'colonial', 'français']",principal événement monde soir août pays occidental envisager créer ligne défense cadre règlement conflit ukraine zone démilitariser patrouiller force maintien paix neutre rapporter financial trump déclarer mesure sérieux cas satisfait rythme ukrainien russie appeler israël prendre urgent empêcher détérioration situation bande gazer france restituer madagascar crâne présumé roi toera décapiter troupe colonial français,4,Affaires Militaires et Défense,0.19163676054305862,-0.00814649369162718,0.11401908899218728
2025,8,26,3,"['an', 'attente', 'musée', 'homme', 'pari', 'france', 'restituer', 'crâne', 'sakalava', 'madagascar', 'roi', 'toera', 'martyr', 'décapiter', 'troupe', 'colonial', 'application', 'loi', 'français', 'pierre', 'angulaire', 'deuil', 'essentiel', 'ancêtre', 'inhumer', 'ambiky', 'lieu', 'massacre', 'centaine', 'malgache', 'tuer', 'agir', 'étape', 'crucial', 'réparation', 'guérison', 'australie', 'argentine', 'algérie', 'réclamer', 'reste', 'humain', 'hexagone', 'restitution', 'processus', 'long']",an attente musée homme pari france restituer crâne sakalava madagascar roi toera martyr décapiter troupe colonial application loi français pierre angulaire deuil essentiel ancêtre inhumer ambiky lieu massacre centaine malgache tuer agir étape crucial réparation guérison australie argentine algérie réclamer reste humain hexagone restitution processus long,0,Diplomatie Bloc Occidental,0.0038494903890694725,0.09219282455152128,0.003857810680887867
2025,8,26,4,"['sanction', 'panafricaniste', 'connaître', 'ae', 'dénoncer', 'tentative', 'museler', 'voix', 'africain', 'ministre', 'justice', 'confédération', 'exprimer', 'communiqué', 'vif', 'indignation', 'face', 'action', 'viser', 'mme', 'nathalie', 'yamb', 'interdire', 'entrée', 'union', 'européen', 'juin', 'alain', 'christian', 'traoré', 'alino', 'faso', 'décéder', 'détention', 'côte', 'ivoire', 'franklin', 'nyamsi', 'kemi', 'seba', 'ibrahima', 'maïga', 'militant', 'objet', 'mesure', 'harcèlement', 'france', 'garde', 'sceau', 'qualifier', 'encontre', 'personne', 'ignoble', 'chercher', 'faire', 'taire', 'revendiquer', 'fin', 'néocolonialisme', 'appeler', 'organisation', 'peuple', 'renforcer', 'unité', 'solidarité', 'extérieur', 'intimidation']",sanction panafricaniste connaître ae dénoncer tentative museler voix africain ministre justice confédération exprimer communiqué vif indignation face action viser mme nathalie yamb interdire entrée union européen juin alain christian traoré alino faso décéder détention côte ivoire franklin nyamsi kemi seba ibrahima maïga militant objet mesure harcèlement france garde sceau qualifier encontre personne ignoble chercher faire taire revendiquer fin néocolonialisme appeler organisation peuple renforcer unité solidarité extérieur intimidation,1,Politique Française Générale,-0.004272457752356294,0.08066168872035877,0.05364874230520108
2025,8,26,5,"['laurent', 'gbagbo', 'candidat', 'officiel', 'présidentielle', 'côte', 'ivoire', 'parti', 'peuple', 'africain', 'ppa', 'opposition', 'diriger', 'sébastien', 'dano', 'djédjé', 'déposer', 'lundi', 'dossier', 'candidature', 'commission', 'électoral', 'indépendant', 'cei', 'etat', 'ivoirien', 'demeure', 'octobre', 'valider', 'septembre', 'conseil', 'constitutionnel', 'radier', 'liste', 'suite', 'condamnation', 'braquage', 'agence', 'national', 'banque', 'central', 'état', 'afrique', 'ouest', 'bceao', 'historien', 'syndicaliste', 'homme', 'politique', 'emprisonner', 'activité', 'lutte', 'démocratie', 'présidence', 'mener', 'critiquer', 'néocolonialisme', 'français', 'élection', 'affrontement', 'alassane', 'ouattara', 'onu', 'proclamer', 'vainqueur', 'refuser', 'quitter', 'pouvoir', 'arrestation', 'capturer', 'force', 'appui', 'france', 'opération', 'licorne', 'juger', 'crime', 'humanité', 'détention', 'an', 'acquitter', 'manque', 'preuve', 'rentrer', 'exil', 'condamner', 'prison', 'grâce', 'présidentiel']",laurent gbagbo candidat officiel présidentielle côte ivoire parti peuple africain ppa opposition diriger sébastien dano djédjé déposer lundi dossier candidature commission électoral indépendant cei etat ivoirien demeure octobre valider septembre conseil constitutionnel radier liste suite condamnation braquage agence national banque central état afrique ouest bceao historien syndicaliste homme politique emprisonner activité lutte démocratie présidence mener critiquer néocolonialisme français élection affrontement alassane ouattara onu proclamer vainqueur refuser quitter pouvoir arrestation capturer force appui france opération licorne juger crime humanité détention an acquitter manque preuve rentrer exil condamner prison grâce présidentiel,7,Souveraineté Africaine et IA,-0.03554142528459077,0.021691318989721306,0.08488786511227817
2025,8,24,1,"['pavel', 'durov', 'qualifier', 'arrestation', 'survenir', 'an', 'erreur', 'police', 'français', 'août', 'ignorer', 'loi', 'européen', 'envoyer', 'requête', 'telegram', 'procédure', 'légal', 'requérir', 'apprendre', 'bon', 'chercher', 'demander', 'indique', 'fondateur', 'enquête', 'permettre', 'établir', 'culpabilité', 'souligner', 'homme', 'affaire', 'étrange', 'revenir', 'france', 'jour', 'date', 'appel', 'vue', 'ajouter', 'résultat', 'présent', 'énorme', 'dommage', 'image', 'pays', 'libre', 'note']",pavel durov qualifier arrestation survenir an erreur police français août ignorer loi européen envoyer requête telegram procédure légal requérir apprendre bon chercher demander indique fondateur enquête permettre établir culpabilité souligner homme affaire étrange revenir france jour date appel vue ajouter résultat présent énorme dommage image pays libre note,7,Souveraineté Africaine et IA,-0.034982426653467465,0.022189390779513436,-0.057577125311380366
2025,8,24,2,"['traire', 'russie', 'prédateur', 'moscou', 'réagir', 'espérer', 'aise', 'nuit', 'déclarer', 'sergueï', 'lavrov', 'journaliste', 'pavel', 'zaroubine', 'président', 'français', 'qualifier', 'besoin', 'continuer', 'manger', 'ministre', 'russe', 'affaire', 'étranger', 'accuser', 'pays', 'occidental', 'faire', 'saboter', 'négociation', 'brandir', 'nouveau', 'sanction', 'tenter', 'perturber', 'processus', 'mettre', 'place', 'poutine', 'trump', 'donner', 'bon', 'résultat', 'tentative', 'contrecarrer']",traire russie prédateur moscou réagir espérer aise nuit déclarer sergueï lavrov journaliste pavel zaroubine président français qualifier besoin continuer manger ministre russe affaire étranger accuser pays occidental faire saboter négociation brandir nouveau sanction tenter perturber processus mettre place poutine trump donner bon résultat tentative contrecarrer,2,Conflit Militaire (Ukraine),0.10984477589160746,-0.062798895856377,-0.06335874259884688
2025,8,24,3,"['président', 'engager', 'série', 'entretien', 'téléphonique', 'effort', 'paix', 'russie', 'ukraine', 'août', 'cyril', 'ramaphosa', 'enchaîner', 'appel', 'volodymyr', 'zelensky', 'emmanuel', 'alexander', 'stubb', 'dirigeant', 'européen', 'suivre', 'communiqué', 'présidence', 'souligner', 'urgence', 'organiser', 'réunion', 'bilatéral', 'trilatéral', 'appeler', 'party', 'saisir', 'moment', 'leader', 'apprécier', 'compte', 'rendre', 'recevoir', 'semaine', 'dernier', 'vladimir', 'poutine', 'suite', 'rencontre', 'trump', 'alaska', 'ajouter', 'image', 'générer', 'ia']",président engager série entretien téléphonique effort paix russie ukraine août cyril ramaphosa enchaîner appel volodymyr zelensky emmanuel alexander stubb dirigeant européen suivre communiqué présidence souligner urgence organiser réunion bilatéral trilatéral appeler party saisir moment leader apprécier compte rendre recevoir semaine dernier vladimir poutine suite rencontre trump alaska ajouter image générer ia,2,Conflit Militaire (Ukraine),0.09846174495420543,-0.08224436934125086,-0.09130230944815292
2025,8,23,1,"['voyage', 'toni', 'berlin', 'avenir', 'amoureux', 'france', 'adorable', 'femelle', 'nain', 'conquérir', 'cœur', 'zoo', 'apprêter', 'faire', 'valise', 'rejoindre', 'mulhouse', 'fin', 'mois', 'août', 'partager', 'nouveau', 'enclos', 'mâle', 'espoir', 'fonder', 'famille', 'patience', 'charmant', 'pachyderme', 'prêt', 'accoupler', 'an', 'attendre', 'visiteur', 'berlinois', 'revoir', 'petit', 'star', 'diffuser', 'vidéo', 'émouvant', 'retracer', 'moment', 'craquant', 'naissance', 'susciter', 'sourire', 'pincement', 'viral']",voyage toni berlin avenir amoureux france adorable femelle nain conquérir cœur zoo apprêter faire valise rejoindre mulhouse fin mois août partager nouveau enclos mâle espoir fonder famille patience charmant pachyderme prêt accoupler an attendre visiteur berlinois revoir petit star diffuser vidéo émouvant retracer moment craquant naissance susciter sourire pincement viral,6,Actualité Virale et ONU,-0.04244124486542256,0.0689679566587531,0.00528187592842048
2025,8,23,2,"['france', 'face', 'histoire', 'accuser', 'russie', 'passé', 'colonial', 'persist', 'élu', 'algérien', 'tentative', 'président', 'français', 'absorber', 'territoire', 'distorsion', 'réalité', 'déclarer', 'sputnik', 'rabidj', 'député', 'assemblée', 'populaire', 'national', 'réagir', 'interview', 'emmanuel', 'qualifier', 'agresseur', 'prédateur', 'puissance', 'déstabilisation', 'colonialisme', 'propos', 'interpréter', 'déformer', 'créer', 'image', 'otage', 'réputation', 'colonisateur', 'expliquer', 'ressentir', 'souligner', 'parlementaire', 'ravage', 'terre', 'xix', 'siècle', 'milieu', 'xx', 'pari', 'arriver', 'débarrasser', 'raison', 'action', 'pays', 'africain', 'algérie', 'région', 'générer', 'ia']",france face histoire accuser russie passé colonial persist élu algérien tentative président français absorber territoire distorsion réalité déclarer sputnik rabidj député assemblée populaire national réagir interview emmanuel qualifier agresseur prédateur puissance déstabilisation colonialisme propos interpréter déformer créer image otage réputation colonisateur expliquer ressentir souligner parlementaire ravage terre xix siècle milieu xx pari arriver débarrasser raison action pays africain algérie région générer ia,7,Souveraineté Africaine et IA,-0.052026334112542205,0.0516786932260842,-0.07888479123062563
2025,8,21,1,"['france', 'placer', 'critiquer', 'chef', 'état', 'poutine', 'découvrir', 'réaction', 'citoyen', 'ancien', 'colonie', 'français', 'récent', 'propos', 'emmanuel', 'qualifier', 'russie', 'prédateur']",france placer critiquer chef état poutine découvrir réaction citoyen ancien colonie français récent propos emmanuel qualifier russie prédateur,5,Grandes Relations Diplomatiques,-0.009031289414891152,-0.008536605890984511,-0.047428048303127794
2025,8,21,3,"['trump', 'reprendre', 'idée', 'gaulle', 'ennemi', 'estime', 'expert', 'français', 'président', 'américain', 'principe', 'objectif', 'mettre', 'fin', 'guerre', 'indiquer', 'sputnik', 'afrique', 'sébastien', 'périmony', 'ami', 'potentiel', 'valoir', 'commenter', 'récent', 'sommet', 'poutine', 'alaska', 'rejoindre', 'dynamique', 'bric', 'europe', 'changer', 'gouvernement', 'an', 'impérialisme', 'occidental', 'esclavagisme', 'colonialisme', 'permanent', 'membre', 'institut', 'schiller', 'france']",trump reprendre idée gaulle ennemi estime expert français président américain principe objectif mettre fin guerre indiquer sputnik afrique sébastien périmony ami potentiel valoir commenter récent sommet poutine alaska rejoindre dynamique bric europe changer gouvernement an impérialisme occidental esclavagisme colonialisme permanent membre institut schiller france,2,Conflit Militaire (Ukraine),-0.017947418755318564,-0.07615829202397802,-0.06766867542408465
2025,8,21,4,"['france', 'perdre', 'sahel', 'lâcheté', 'complicité', 'hexagone', 'jouer', 'important', 'importance', 'affirmer', 'sputnik', 'afrique', 'expert', 'nigérien', 'relation', 'international', 'pari', 'tenir', 'promesse', 'lutte', 'terrorisme', 'insister', 'ibrahim', 'salifou', 'socrate', 'présence', 'français', 'aggraver', 'situation', 'étendre', 'frontière', 'bénin', 'nigeria', 'poursuivre', 'qualifier', 'infondé', 'accusation', 'viser', 'ressortissant', 'arrêter', 'mali', 'demander', 'libération', 'immédiat', 'nier', 'implication', 'militaire', 'souligner', 'point', 'inefficacité', 'percevoir', 'début', 'août', 'groupe', 'malien', 'soupçonner', 'préparer', 'coup', 'état', 'événement', 'renforcer', 'sentiment', 'ajouter', 'utilisation', 'franc', 'cfa', 'monnaie', 'émettre', 'servir', 'déstabiliser', 'région', 'africain', 'opposer', 'impérialisme', 'associer', 'pratique', 'identifier', 'acteur', 'majeur', 'difficulté', 'expliquer', 'socrat', 'image', 'générer', 'ia']",france perdre sahel lâcheté complicité hexagone jouer important importance affirmer sputnik afrique expert nigérien relation international pari tenir promesse lutte terrorisme insister ibrahim salifou socrate présence français aggraver situation étendre frontière bénin nigeria poursuivre qualifier infondé accusation viser ressortissant arrêter mali demander libération immédiat nier implication militaire souligner point inefficacité percevoir début août groupe malien soupçonner préparer coup état événement renforcer sentiment ajouter utilisation franc cfa monnaie émettre servir déstabiliser région africain opposer impérialisme associer pratique identifier acteur majeur difficulté expliquer socrat image générer ia,7,Souveraineté Africaine et IA,-0.04644106925828581,0.01479913448547737,-0.026028223891402733
2025,8,21,6,"['usa', 'jouer', 'rôle', 'minimal', 'garantie', 'sécurité', 'ukraine', 'média', 'pentagone', 'informer', 'allié', 'réunion', 'mardi', 'soir', 'voix', 'haut', 'responsable', 'elbridge', 'colby', 'relater', 'presse', 'américain', 'signal', 'clair', 'europe', 'assumer', 'essentiel', 'responsabilité', 'côté', 'russie', 'accepter', 'idée', 'fournir', 'dernier', 'assurer', 'pied', 'égalité', 'participation', 'pays', 'chine', 'royaume', 'uni', 'france', 'position', 'exprimer', 'chef', 'diplomatie', 'russe', 'sergueï', 'lavrov', 'discuter', 'voie', 'issue', 'souligner']",usa jouer rôle minimal garantie sécurité ukraine média pentagone informer allié réunion mardi soir voix haut responsable elbridge colby relater presse américain signal clair europe assumer essentiel responsabilité côté russie accepter idée fournir dernier assurer pied égalité participation pays chine royaume uni france position exprimer chef diplomatie russe sergueï lavrov discuter voie issue souligner,5,Grandes Relations Diplomatiques,0.1506218267173275,-0.15041256951212978,-0.08507644145935345
2025,8,20,1,"['contexte', 'géopolitique', 'voir', 'france', 'perdre', 'position', 'arnaud', 'contacter', 'sputnik', 'afrique', 'reconnaissance', 'guerre', 'mener', 'cameroun', 'indépendance', 'sorte', 'astuce', 'mettre', 'pommade', 'sens', 'arc', 'bouter', 'valeur', 'sûr', 'côte', 'ivoire', 'permettre', 'otan', 'mise', 'œuvre', 'politique', 'viser', 'réinvestir', 'insister', 'journaliste', 'indépendant', 'découvrir', 'intégrité', 'commentaire', 'site', 'sputnikradio']",contexte géopolitique voir france perdre position arnaud contacter sputnik afrique reconnaissance guerre mener cameroun indépendance sorte astuce mettre pommade sens arc bouter valeur sûr côte ivoire permettre otan mise œuvre politique viser réinvestir insister journaliste indépendant découvrir intégrité commentaire site sputnikradio,5,Grandes Relations Diplomatiques,-0.10451307043420652,-0.055986013685761005,-0.02145065781016473
2025,8,20,2,"['russie', 'prédateur', 'devoir', 'balayer', 'propre', 'porte', 'point', 'militant', 'panafricaniste', 'nouveau', 'accusation', 'viser', 'traduire', 'image', 'europe', 'agonie', 'acculer', 'guerre', 'provoquer', 'estime', 'cheikh', 'ousman', 'diallo', 'dénoncer', 'posture', 'siècle', 'adopter', 'afrique', 'constater', 'chroniqueur', 'sputnik', 'menace', 'russe', 'cesser', 'ingérer', 'affaire', 'africain', 'arrêter', 'soutenir', 'état', 'terroriste', 'ukrainien', 'reconnaître', 'crime', 'odieux', 'colonisation', 'commettre', 'travers', 'monde']",russie prédateur devoir balayer propre porte point militant panafricaniste nouveau accusation viser traduire image europe agonie acculer guerre provoquer estime cheikh ousman diallo dénoncer posture siècle adopter afrique constater chroniqueur sputnik menace russe cesser ingérer affaire africain arrêter soutenir état terroriste ukrainien reconnaître crime odieux colonisation commettre travers monde,1,Politique Française Générale,0.01412315043694558,0.002820637320991463,-0.029590039948423637
2025,8,20,3,"['peuple', 'camerounais', 'attendre', 'excuse', 'officiel', 'france', 'chef', 'parti', 'pur', 'commenter', 'sputnik', 'afrique', 'reconnaissance', 'emmanuel', 'pays', 'mener', 'guerre', 'cameroun', 'mouvement', 'insurrectionnel', 'indépendance', 'serge', 'espoir', 'agir', 'essayer', 'nouveau', 'fois', 'duper', 'africain', 'découvrir', 'intégrité', 'commentaire', 'site', 'sputnikradio']",peuple camerounais attendre excuse officiel france chef parti pur commenter sputnik afrique reconnaissance emmanuel pays mener guerre cameroun mouvement insurrectionnel indépendance serge espoir agir essayer nouveau fois duper africain découvrir intégrité commentaire site sputnikradio,2,Conflit Militaire (Ukraine),-0.12151756960056784,-0.002901098654128472,0.009284206591764757
2025,8,20,4,"['emmanuel', 'incarner', 'pire', 'cauchemar', 'diplomatie', 'français', 'président', 'percevoir', 'france', 'fossoyeur', 'pouvoir', 'achat', 'cohésion', 'social', 'martèle', 'sputnik', 'afrique', 'militant', 'malien', 'abdoulaye', 'diallo', 'désorienter', 'isolé', 'scène', 'international', 'perdre', 'échec', 'propre', 'politique', 'brandir', 'menace', 'russe', 'épouvantail', 'poursuivre', 'réagir', 'propos', 'russie', 'prédateur', 'chef', 'état', 'incapable', 'masquer', 'impuissance', 'déclassement', 'représenter', 'estime', 'réseau', 'communicateur', 'bloggeur', 'activiste', 'professionnel', 'mali', 'recobap', 'action', 'rhétorique', 'illustrer', 'forme', 'prédation', 'intellectuel', 'diplomatique', 'obsession', 'diaboliser', 'pousse', 'projeter', 'dérive', 'comportement', 'inapproprié', 'caractériser', 'réalité', 'étranger', 'pays', 'divergence', 'découler', 'opposition', 'perception', 'occident', 'voir', 'puissance', 'stabilisateur', 'respectueux', 'nation', 'montre', 'signe', 'déclin', 'voix', 'leader', 'cultiver', 'jalousie', 'malsain']",emmanuel incarner pire cauchemar diplomatie français président percevoir france fossoyeur pouvoir achat cohésion social martèle sputnik afrique militant malien abdoulaye diallo désorienter isolé scène international perdre échec propre politique brandir menace russe épouvantail poursuivre réagir propos russie prédateur chef état incapable masquer impuissance déclassement représenter estime réseau communicateur bloggeur activiste professionnel mali recobap action rhétorique illustrer forme prédation intellectuel diplomatique obsession diaboliser pousse projeter dérive comportement inapproprié caractériser réalité étranger pays divergence découler opposition perception occident voir puissance stabilisateur respectueux nation montre signe déclin voix leader cultiver jalousie malsain,2,Conflit Militaire (Ukraine),-0.04104342592237853,-0.025996006674710043,-0.04449148577896813
2025,8,20,5,"['nuancer', 'reconnaissance', 'saluer', 'savoir', 'suffire', 'répondre', 'attente', 'camerounais', 'peuple', 'aspirer', 'vérité', 'complet', 'justice', 'réparation', 'concret', 'souffrance', 'endurer', 'mémoire', 'apaiser', 'acte', 'fort', 'essentiel', 'lettre', 'suivre', 'engagement', 'clair', 'ouverture', 'total', 'archive', 'mise', 'place', 'comité', 'réconciliation', 'officiel', 'martyr', 'indépendance', 'ruben', 'nyobe', 'félix', 'roland', 'moumié']",nuancer reconnaissance saluer savoir suffire répondre attente camerounais peuple aspirer vérité complet justice réparation concret souffrance endurer mémoire apaiser acte fort essentiel lettre suivre engagement clair ouverture total archive mise place comité réconciliation officiel martyr indépendance ruben nyobe félix roland moumié,0,Diplomatie Bloc Occidental,-0.06282476477115578,0.06438708409102051,0.003956335045949196
2025,8,20,6,"['rapprochement', 'ae', 'russie', 'trembler', 'france', 'changement', 'géopolitique', 'alimenter', 'hostilité', 'emmanuel', 'moscou', 'juge', 'analyste', 'nigérien', 'entretien', 'sputnik', 'afrique', 'pays', 'décider', 'rompre', 'accord', 'colonial', 'tourner', 'fédération', 'pouvoir', 'aider', 'faire', 'face', 'terrorisme', 'rappeler', 'issoufou', 'boubacar', 'kado', 'magagi', 'venir', 'qualifier', 'prédateur', 'porte', 'europe', 'aboi', 'nouveau', 'génération', 'force', 'progressiste', 'africain', 'accepter', 'pillage', 'ressource', 'continent', 'accès', 'matière', 'premier', 'puissance', 'mondial', 'grâce', 'franc', 'cfa', 'utiliser', 'insister']",rapprochement ae russie trembler france changement géopolitique alimenter hostilité emmanuel moscou juge analyste nigérien entretien sputnik afrique pays décider rompre accord colonial tourner fédération pouvoir aider faire face terrorisme rappeler issoufou boubacar kado magagi venir qualifier prédateur porte europe aboi nouveau génération force progressiste africain accepter pillage ressource continent accès matière premier puissance mondial grâce franc cfa utiliser insister,7,Souveraineté Africaine et IA,-0.08040121284475454,-0.03860417659164087,-0.04145830000034499
2025,8,20,7,"['russie', 'prédateur', 'voleur', 'crier', 'rétorquer', 'responsable', 'malien', 'président', 'france', 'éduquer', 'donner', 'leçon', 'indigne', 'sputnik', 'afrique', 'membre', 'conseil', 'transition', 'mali', 'fousseynou', 'ouattara', 'réagir', 'propos', 'emmanuel', 'qualifier', 'nourrir', 'fait', 'colonial', 'passé', 'sombre', 'marteler', 'analyste', 'présent', 'être', 'prédation', 'poursuivre', 'essayer', 'perturber', 'vie', 'politique', 'porter', 'atteinte', 'souveraineté', 'manipuler', 'haut', 'officier', 'perpétrer', 'coup', 'état', 'rappeler', 'sort', 'tirailleur', 'sénégalais', 'participer', 'libération', 'guise', 'récompense', 'fusiller', 'image', 'générer', 'ia']",russie prédateur voleur crier rétorquer responsable malien président france éduquer donner leçon indigne sputnik afrique membre conseil transition mali fousseynou ouattara réagir propos emmanuel qualifier nourrir fait colonial passé sombre marteler analyste présent être prédation poursuivre essayer perturber vie politique porter atteinte souveraineté manipuler haut officier perpétrer coup état rappeler sort tirailleur sénégalais participer libération guise récompense fusiller image générer ia,7,Souveraineté Africaine et IA,-0.06301992326594894,0.02123705415540114,-0.06585270902315037
2025,8,20,8,"['position', 'aventureux', 'conflictuel', 'conflit', 'ukraine', 'comprendre', 'administration', 'actuel', 'lavrov']",position aventureux conflictuel conflit ukraine comprendre administration actuel lavrov,2,Conflit Militaire (Ukraine),0.05005923105700055,-0.05043535723688425,-0.08004964382122542
2025,8,20,9,"['moscou', 'concéder', 'garantie', 'sécurité', 'ukraine', 'assurer', 'pied', 'égalité', 'participation', 'pays', 'chine', 'usa', 'france', 'lavrov', 'reconnaître', 'russie', 'fournir', 'souligner', 'chef', 'diplomatie', 'russe', 'discuter', 'voie', 'issue', 'ajouter', 'conférence', 'presse']",moscou concéder garantie sécurité ukraine assurer pied égalité participation pays chine usa france lavrov reconnaître russie fournir souligner chef diplomatie russe discuter voie issue ajouter conférence presse,5,Grandes Relations Diplomatiques,0.10595754918195593,-0.11391890808247249,-0.05376001708383273
2025,8,20,10,"['qualifier', 'russie', 'prédateur', 'falloir', 'demander', 'pays', 'africain', 'français', 'réplique', 'margarita', 'simonian', 'journée', 'porte', 'ouvert', 'dispensaire', 'psychoneurologiqu', 'déclarer', 'rédacteur', 'chef', 'groupe', 'média', 'rossiya', 'segodnya', 'partie', 'sputnik', 'chaîne', 'rt', 'réagir', 'récent', 'déclaration', 'président', 'ogre', 'menacer', 'europe']",qualifier russie prédateur falloir demander pays africain français réplique margarita simonian journée porte ouvert dispensaire psychoneurologiqu déclarer rédacteur chef groupe média rossiya segodnya partie sputnik chaîne rt réagir récent déclaration président ogre menacer europe,2,Conflit Militaire (Ukraine),-0.0007086177260649188,0.005606433164881254,-0.07494509671879848
